timestamp,arm_ref_0,arm_ref_1,arm_ref_2,arm_ref_3,arm_ref_4,arm_ref_5,arm_ref_6,arm_cur_0,arm_cur_1,arm_cur_2,arm_cur_3,arm_cur_4,arm_cur_5,arm_cur_6,hand_ref_0,hand_cur_0
82,0.188077,-0.310101,-0.055731,1.257887,-1.264972,0.188861,-0.198798,0.144770,-0.340467,-0.013924,1.215953,-1.285763,0.179866,-0.231365
83,0.186724,-0.310629,-0.054378,1.258705,-1.260977,0.190148,-0.194954,0.144770,-0.340848,-0.015450,1.229305,-1.285382,0.179866,-0.231746
84,0.186702,-0.311155,-0.054214,1.259240,-1.258601,0.190033,-0.193176,0.144770,-0.340848,-0.015450,1.231594,-1.278515,0.179866,-0.231746
85,0.189201,-0.316780,-0.051943,1.284475,-1.242233,0.172306,-0.187079,0.144770,-0.340848,-0.015450,1.232357,-1.247997,0.179484,-0.230983
86,0.190098,-0.328863,-0.038999,1.301252,-1.219480,0.140920,-0.172167,0.145151,-0.340848,-0.015450,1.239986,-1.220531,0.144388,-0.223735
87,0.189944,-0.344656,-0.028658,1.309030,-1.175242,0.092062,-0.147681,0.146296,-0.343137,-0.015068,1.256390,-1.181621,0.089075,-0.181010
88,0.190524,-0.354490,-0.024685,1.309914,-1.136003,0.058708,-0.131858,0.147059,-0.343900,-0.015068,1.270504,-1.146525,0.051308,-0.155451
89,0.191395,-0.362846,-0.019144,1.320956,-1.098034,0.026476,-0.118663,0.147440,-0.344663,-0.015068,1.283093,-1.106470,0.031472,-0.155070
90,0.193158,-0.379108,-0.002210,1.332335,-1.054396,-0.023971,-0.101088,0.147440,-0.350385,-0.015068,1.290723,-1.065652,-0.024224,-0.152018
91,0.199108,-0.407230,0.025223,1.343098,-0.987231,-0.095713,-0.079048,0.150492,-0.367170,-0.012398,1.301785,-0.998894,-0.094415,-0.119593
92,0.201905,-0.415346,0.026611,1.341427,-0.952081,-0.118272,-0.070242,0.150492,-0.386244,-0.012016,1.312467,-0.966850,-0.126841,-0.097848
93,0.205062,-0.422603,0.028596,1.339621,-0.923271,-0.133868,-0.059988,0.150492,-0.399596,-0.012398,1.314755,-0.939002,-0.126078,-0.099756
94,0.208318,-0.427824,0.029368,1.331271,-0.899188,-0.145416,-0.045358,0.156596,-0.407988,-0.012016,1.314755,-0.918021,-0.135233,-0.099756
95,0.210402,-0.428235,0.024175,1.330540,-0.879797,-0.151891,-0.025772,0.163462,-0.411040,-0.012398,1.314755,-0.902380,-0.144770,-0.083734
96,0.209726,-0.427740,0.026294,1.332615,-0.853378,-0.160518,0.000258,0.163844,-0.411040,-0.012398,1.314755,-0.861563,-0.148966,-0.031090
97,0.212472,-0.440249,0.045861,1.333385,-0.826713,-0.181881,0.030830,0.164225,-0.411421,-0.012016,1.314755,-0.858129,-0.149729,-0.017357
98,0.213663,-0.452628,0.055513,1.331437,-0.807999,-0.208922,0.060959,0.164225,-0.419051,-0.011254,1.314755,-0.832952,-0.182918,-0.011635
99,0.214205,-0.461972,0.068852,1.333647,-0.790489,-0.229314,0.084831,0.164225,-0.434310,-0.007057,1.314755,-0.805486,-0.234035,0.049020
100,0.213619,-0.465925,0.078852,1.339949,-0.782257,-0.237176,0.095159,0.164225,-0.447280,0.015831,1.314755,-0.805104,-0.230983,0.057794
101,0.211550,-0.469195,0.085653,1.343480,-0.767993,-0.248338,0.108652,0.164225,-0.447662,0.028420,1.314755,-0.795186,-0.236324,0.058175
